2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Log file cleared.
2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:12,304 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:19,249 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:26,388 - tarjan_planner_logger - INFO - User selected Option 1: List Relatives
2024-11-25 07:40:26,390 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:32,709 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:43,259 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:45,125 - tarjan_planner_logger - INFO - User selected Option 2: List Modes of Transport
2024-11-25 07:40:45,126 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:48,582 - tarjan_planner_logger - INFO - User selected Option 4: Compare Transport Methods
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_9 by Walking: time=0.40, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_10 by Bus: time=0.22, cost=11.07**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_10 by Train: time=0.10, cost=27.69**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_10 by Bicycle: time=0.39, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_4 to Relative_10 by Walking: time=1.11, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_1 by Bus: time=0.20, cost=9.15**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_1 by Train: time=0.09, cost=22.88**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_1 by Bicycle: time=0.32, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_1 by Walking: time=0.92, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_2 by Bus: time=0.24, cost=12.41**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_2 by Train: time=0.11, cost=31.03**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_2 by Bicycle: time=0.43, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_2 by Walking: time=1.24, cost=0.00**
2024-11-25 07:40:48,592 - tarjan_planner_logger - DEBUG - **Edge from Relative_5 to Relative_3 by Bus: time=0.16, cost=5.92**
